en,es,de,fa,ar
Ware Room,Depósito aduanero,Zolllager,انبار گمرک,مستودع جمركي
Warehouse,Gran almacén,Großes Lager,انبار بزرگ,مستودع كبير
Warehousing,Almacenamiento,Lagerung,انبارداری,التخزين
Warfare,Él luchó.,Er hat gekämpft.,زدو خورد,لقد قاتل.
Warhead,ojiva de misil,Raketensprengkopf,کلاهک موشکی,رأس حربي صاروخي
Warhorse,Caballo de guerra,Schlachtross,اسب جنگی,حصان الحرب
Warily,Por precaución,Aus Vorsicht,از رویاحتیاط,من باب الحذر
Warlike,Listo para la guerra,Bereit für den Krieg,آمادهجنگ,جاهز للحرب
Warlock,Gigante,Riese,غول پیکر,عملاق
Warlord,comandante del ejército,Heerführer,فرمانده ارتشی,قائد الجيش
Warm,Cálido,Warm,گرم,دافيء
Warm Up, Cálido, Warm,"گرم	", دافيء
Warm-Blooded,De buen corazón,Warmherzig,خونگرم,طيب القلب
Warm-Bloodedness,Calor,Wärme,خونگرمی,الدفء
Warmer,Más cálido,Wärmer,گرم کننده,أكثر دفئًا
Warmhearted,De buen corazón,Warmherzig,خونگرم,طيب القلب
Warmly,Calentamiento.,Sich warm laufen.,بگرمی,تسخين.
Warmonger,Entusiasmado con la guerra,Begeistert vom Krieg,شیفته جنگ,متحمس للحرب
Warmth,Calor,Hitze,گرما,حرارة
Warn, Advertencia, Warnung,"اخطار	", تحذير
Warner,Advertencia,Warnung,اخطار کننده,تحذير
Warning,Anuncio de peligro,Gefahrenmeldung,اعلان خطر,إعلان الخطر
Warningly,Lección,Lektion,عبرتا,درس
Warp, Balanceo, Schwingen,"تاب دار	", التأرجح
Warpath,Camino de guerra,Kriegspfad,مسیر جنگی,مسار الحرب
Warplane,avión de combate,Jäger,هواپیمای جنگی,طائرة مقاتلة
Warrant,Documento bajo demanda,Dokument auf Anfrage,سند عندالمطالبه,وثيقة حسب الطلب
Warrantable,Certificable,Zertifizierbar,قابل گواهی,قابلة للتصديق
Warranted,Garantizar,Garantie,ضمانتی,يضمن
Warranty,Carta de compromiso,Verpflichtungserklärung,تعهد نامه,خطاب تعهد
Warrior,Guerrero,Krieger,سلحشور,محارب
Warsaw,Varsovia,Warschau,ورشو,وارسو
Warship,Buque de guerra,Kriegsschiff,کشتی جنگی,سفينة حربية
Wart,Trigo,Weizen,گندمه,قمح
Wartime,Tiempo de guerra,Kriegszeit,زمان جنگ,زمن الحرب
Warty,Verrugoso,Warzenartig,زگیل مانند,مثل الثؤلول
Was,era,War,بود,كان
Wash,Purificación,Reinigung,طهارت گرفتن,طهارة
Wash Clothes,Lavadero,Wäscherei,رخت شستن,مغسلة
Washable,Lavable,Waschbar,قابل شستشو,قابل للغسل
Washbasin,Baño,Badezimmer,دستشوئی,حمام
Washcloth,Toalla de baño,Badetuch,لیف حمام,منشفة حمام
Washed,Lavado,Gewaschen,شسته,مغسول
Washed Up,Desteñido,Verblasst,محو شده,باهت
Washer,Arandela,Waschmaschine,شستشو کننده,غسالة
Washer Machin,Lavadora,Waschmaschine,ماشینلباسشویی,غسالة ملابس
Washhouse,Lavadero,Wäscherei,رختشورخانه,مغسلة
Washing,Artemis,Artemis,ارتماس,أرتميس
Washington,Washington,Washington,واشنگتن,واشنطن
Washington Post,El Washington Post,Washington Post,واشنگتن پست,واشنطن بوست
Washtub,Cacerola,Pfanne,تشت,مِقلاة
Wasp Colony,colonia de abejas,Bienenvolk,اجتماع زنبوران,مستعمرة النحل
Waspish,Como una abeja,Bienenartig,زنبور وار,مثل النحلة
Wassail,Fiesta de bebida,Trinkparty,مجلس میخواری,حفلة شرب
Waste, Desperdiciado en vano, Vergeblich verschwendet,"بیهوده تلف	", ضاع سدى
Waste And Steal, Lástima, Mitleid,"حیف و میل	", شفقة
Waste Basket,Condensado,Kondensiert,مکثف,مكثف
Waste Money, Dinero prohibido, Verbotenes Geld,"پول حرام	", المال المحرم
Waste Time, Tiempo prohibido, Verbotene Zeit,"وقت حرام	", الوقت المحظور
Wasted,Desperdiciado,Verschwendet,بربادرفته,ضائع
Wasteful,Antieconómico,Verschwenderisch,اسراف کننده,مُبذر
Wasteland,Yermo,Ödland,زمینبایر,أرض قاحلة
Wastepaper,Papel usado,Altpapier,کاغذ باطله,ورق النفايات
Waster,Dañado,Beschädigt,متلف,متضرر
Wasting,Desperdiciar,Abfall,اتلاف,يضيع
Wasting Time,Pérdida de tiempo,Zeitverschwendung,اتلاف وقت,مضيعة للوقت
Wastrel,Desperdicio de trabajo,Verschwendung von Arbeit,تلف کار,هدر العمل
Watch, Mirar, Betrachten,"تماشا	", يشاهد
Watchband,Correa de reloj,Uhrarmband,بند ساعت,حزام الساعة
Watchcase,Caja de reloj,Uhrenbox,جعبه ساعت,صندوق الساعة
Watchdog,Guardia, Bewachen,"نگهبان	", يحمي
Watchers,Sereno,Wächter,نظار,حارس
Watcheye,El blanco de los ojos,Weiß der Augen,سفیدی چشم,بياض العينين
Watching,Mirar,Betrachten,تماشا,يشاهد
Watchmaker,Relojero,Uhrmacher,ساعت ساز,صانع الساعات
Watchman,Sereno,Wächter,دیدهبان,حارس
Watchman'S Cabin,Sala de guardia,Wachraum,اطاق نگهبان,غرفة الحراسة
Watchtower,Torre de vigilancia,Wachturm,برج نگهبانی,برج المراقبة
Watchword,Lema del partido,Parteislogan,شعار حزبی,شعار الحزب
Water,Agua,Wasser,آب,ماء
Water Boy,Bebé Saqqa,Baby Saqqa,بچه سقا,بيبي سقا
Water Carrier,Saqqara,Sakkara,سقا,سقارة
Water Channel,canal de agua,Wasserkanal,مجرای آب,قناة مائية
Water Color,Coloración de agua,Wasserfärbung,آب رنگ زدن,تلوين مائي
Water Damage,Daños por agua,Wasserschaden,آب دیدگی,أضرار المياه
Water Damaged,Empapado de agua,Wassergetränkt,آب دیده,منقوع بالماء
Water Flow,Flujo de agua,Wasserfluss,جریان آب,تدفق المياه
Water Foul,Pollo azul,Blaues Huhn,مرغ آبی,دجاجة زرقاء
Water Germander,Maryam Nakhoudi,Maryam Nakhoudi,مریم نخودی,مريم نخودي
Water Heater,Calentador de agua,Boiler,ظرف آبگرم کن,سخان الماء
Water Hole,Pozo de agua,Wasserloch,چاله آب,حفرة ماء
Water Level,Nivel del agua,Wasserstand,ترازآبی,مستوى الماء
Water Meter,Medidor de agua,Wasserzähler,آب سنج,عداد المياه
Water Of Life,Agua de vida,Wasser des Lebens,ماء الحیات,ماء الحياة
Water Pipe,Tanbousheh,Tanbousheh,تنبوشه,طنبوشه
Water Polo,Waterpolo,Wasserball,واترپلو,كرة الماء
Water Serving,Riego,Bewässerung,سقایت,الري
Water System,Sistema de riego,Bewässerungssystem,سیستم آبیاری,نظام الري
Water Table,Nivel estático,Statische Ebene,سطح ایستای,المستوى الثابت
Water Tap,grifo de agua,Wasserhahn,شیر آب,صنبور الماء
Water-Bearing Strata,Zona acuática,Wassergebiet,پهنه آبدار,منطقة مائية
Waterborne,El agua está fluyendo.,Wasser fließt.,آب برد,الماء يتدفق.
Watercloset,Mobal,Mobal,مبال,موبال
Watercolor,Pintura de acuarela,Aquarellmalerei,نقاشی آبرنگ,الرسم بالألوان المائية
Watercourse,Vía azul,Blauer Weg,راه آبی,الطريق الأزرق
Watercress,camiseta azul,Blaues T-Shirt,ترتیزک آبی,قميص أزرق
Waterer,Bebedor de refrescos,Erfrischungsgetränk,نوشابهنوش,مشروب غازي
Waterfall,Cascada,Wasserfall,آبشار,شلال
Waterfront,Agua aparte,Wasser beiseite,آب کنار,الماء جانبا
Watering,Riego,Bewässerung,آبیاری,الري
Watering Can,Rociador de agua,Wassersprinkler,آب پاش,رشاش مياه
Watering Fee,Precio del agua,Wasserpreis,آب بها,سعر المياه
Watering Trough,Ingesta de agua,Wasseraufnahme,آبشخور,تناول الماء
Waterlevel,Nivel del agua,Wasserstand,سطحآب,مستوى الماء
Waterline,Nivel del agua,Wasserstand,سطح آب,مستوى الماء
Watermelon,Sandía,Wassermelone,هندوانه,بطيخ
Waterpower,Energía hidráulica,Wasserkraft,نیروی آبی,الطاقة المائية
Waterproof,repelente de humedad,Feuchtigkeitsabweisend,دافع رطوبت,طارد للرطوبة
Watershed,Dispensador de agua,Wasserspender,آب پخشان,موزع مياه
Water-Ski,Esquí acuático,Wasserski,اسکی آبی,التزلج على الماء
Watersports,Juego de agua,Wasserspiele,آب بازی,اللعب بالماء
Watertight,Canal estrecho,Schmaler Kanal,مجرای تنگ,قناة ضيقة
Waterway,Camino azul,Blauer Pfad,مسیر آبی,المسار الأزرق
Waterwheel,Rueda hidráulica,Wasserrad,چرخ آبگرد,عجلة مائية
Waterworn,Agua lavada,Waschwasser,آب شسته,الماء المغسول
Watery,Agua Zippo,Zippo Wasser,آب زیپو,مياه زيبو
Watt,Vatio,Watt,وات,واط
Wattle,Examen de garganta de pollo,Hühnerkehlenuntersuchung,استطالهزیرگلوی مرغ,فحص حلق الدجاج
Wattmeter,Vatímetro,Wattmeter,وات سنج,الواطمتر المقياس الواطي
Wave,Ola,Welle,موج,موجة
Waveguide,Guía de ondas,Wellenleiter,هادی موج,الدليل الموجي
Wavelength,Longitud de onda,Wellenlänge,طول موج,الطول الموجي
Waveless,Sin olas,Keine Wellen,بدون موج,لا موجات
Wavelike,En forma de onda,Wellenförmig,شبیه موج,موجي
Waver, Cansarse., Werde müde.,"فتور پیدا	", تعبت.
Waverer,Tembloroso,Wackelig,متزلزل کننده,مهتز
Wavering,Pantano,Sumpf,دلدل,مستنقع
Waves,Ondas,Wellen,امواج,الأمواج
Waviness,Onda,Welligkeit,تموج,تموج
Wavy,Turbulento,Turbulent,پر تلاطم,مضطرب
Wax,De cera,Wachsartig,مومی شکل,شمعي
Wax Paper,Papel encerado,Wachspapier,کاغذ مومی,ورق الشمع
Waxed Paper,Papel encerado,Wachspapier,کاغذ مومی,ورق الشمع
Waxen,De cera,Wachsartig,مومی شکل,شمعي
Waxer,Depilación,Wachsen,موم کار,إزالة الشعر بالشمع
Waxing,Cera financiera,Finanzwachs,موم مالی,الشمع المالي
Waxy,Lleno de cera,Voll mit Wachs,پراز موم,مليئة بالشمع
Way,Forma,Weg,راه,طريق
Waybill,Carga de cartas,Brieflast,بار نامه,تحميل الرسالة
Wayfarer,Marchista,Demonstrant,راه پیما,متظاهر
Wayless,Sin camino,Ohne einen Weg,بی راه,بدون طريق
Ways,Maneras,Wege,طرق,طرق
Wayside,Borde del camino,Straßenrand,کنار جاده,جانب الطريق
We,Nosotros,Wir,ما,نحن
Weak,Débil,Schwach,ضعیفالحال,ضعيف
Weak Bone,Rebaño,Herde,رمه,قطيع
Weak Kneed,Elemento suelto,Loses Element,سست عنصر,عنصر فضفاض
Weak Minded,De voluntad débil,Willensschwach,ضعیف الاراده,ضعيف الإرادة
Weak Reception,Mala recepción,Schlechter Empfang,پذیرفتگی ضعیف,استقبال ضعيف
Weakbodied,De cuerpo débil,Schwacher Körper,ضعیفالجثه,ضعيف الجسم
Weaken, Deterioro del crecimiento, Wachstumsstörungen,"تضعیف رشد	", ضعف النمو
Weakening,Debilitación,Schwächung,تضعیف,إضعاف
Weakhearted,Débil de corazón,Schwachherzig,ضعیف النفس,ضعيف القلب
Weakling,Elemento suelto,Loses Element,سست عنصر,عنصر فضفاض
Weakly,Con debilidad,Mit Schwäche,با ضعف,مع الضعف
Weak-Minded,Reacio,Unwillig,بی اراده,غير راغب
Weakness,Infundamento,Haltlosigkeit,بی بنیگی,لا أساس لها
Wealth,Mercancías,Waren,مالالتجاره,بضائع
Wealth-Lover,Acaparador,Hamsterer,مال اندوز,محتكر
Wealth-Loving,Acaparador,Hamsterer,مال اندوز,محتكر
Wealthy,Capitalista,Kapitalist,سرمایه دار,رأسمالي
Wealthy People,Rico,Reich,اغنیاء,ثري
Wean,Amamantar,Saugen,از پستان گرفتن,للرضاعة
Weapon,Armas,Waffen,جنگ افزار,الأسلحة
Weapon Inspector,inspector de armas,Waffeninspektor,بازرس تسلیحاتی,مفتش أسلحة
Weaponless,Desarmado,Unbewaffnet,بی سلاح,غير مسلح
Weaponry,Fabricación de armas,Waffenherstellung,اسلحه سازی,تصنيع الأسلحة
Weapons Manufacturing,Fabricación de armas,Waffenherstellung,اسلحه سازی,تصنيع الأسلحة
Wear,Para llevar,Zum Tragen,به تن داشتن,لارتداء
Wear A Veil,Enmascaramiento,Maskierung,نقاب زدن,إخفاء
Wear Away,Abrasión,Abrieb,ساییدن,كشط
Wear Chaddor, Barbijo, Kopftuch,"چادر سر	", الحجاب
Wear Down,Para salir de problemas,Um aus Schwierigkeiten herauszukommen,از پادر آوردن,للخروج من المتاعب
Wear Gloves, guantes de mano, Handschuhe,"دستکش دست	", قفازات اليد
Wear Mask,Usando una mascarilla,Tragen einer Maske,ماسک پوشیدن,ارتداء قناع
Wear Off,Disminuyendo gradualmente,Allmählich abnehmend,تدریجا تحلیل رفتن,انحدار تدريجي
Wear Out, Completamente cansado, Völlig müde,"کاملا خسته	", متعب تماما
Wear Stripes,Ser un prisionero,Ein Gefangener sein,زندانی بودن,كونك سجينًا
Wear Tie,Atar,Binden,کراوات زدن,رَابِطَة
Wear Veil, Barbijo, Kopftuch,"حجاب سر	", الحجاب
Wearable,Usable,Tragbar,پوشیدنی,يمكن ارتداؤها
Wearied,Aburrimiento,Langeweile,ملول,ملل
Weariful,Aburrido,Langweilig,کسل کننده,ممل
Weariness,Subordinación,Unterordnung,فروماندگی,التبعية
Wearing,Corte,Gericht,دربر,محكمة
Weary,Deprimido,Gedrückt,فرومانده,محبَط
Weasel,Comadreja,Wiesel,راسو,ابن عرس
Weather,Clima,Wetter,آب و هوا,طقس
Weather Bureau,Departamento Meteorológico,Meteorologische Abteilung,اداره هواشناسی,دائرة الأرصاد الجوية
Weather Cock,Veleta,Wetterfahne,بادنما,دوارة الطقس
Weather Forecast,Pronóstico del tiempo,Wettervorhersage,پیش بینی وضع هوا,توقعات الطقس
Weather Map,Mapa del tiempo,Wetterkarte,نقشه هواشناسی,خريطة الطقس
Weather Vane,Veleta,Wetterfahne,آلت بادنما,دوارة الطقس
Weather Wise,Meteorólogo,Meteorologe,هوا شناس,عالم الأرصاد الجوية
Weathering,Tormenta meteorológica,Wettersturm,طوفان هوا,عاصفة الطقس
Weatherman,Meteorólogo,Meteorologe,هواشناس,عالم الأرصاد الجوية
Weatherproof,Aislamiento de aire,Luftisolierung,عایق هوا,عزل الهواء
Weathertight,Aislamiento de aire,Luftisolierung,عایق هوا,عزل الهواء
Weave,Tejer,Weben,نساجی کردن,للنسج
Weaver,Tejedor,Weber,بافنده,النساج
Weaving,Tejedor de poesía,Poesieweber,شعر باف,نساج الشعر
Weaving Comb,Daftin,Daftin,دفتین,دافتين
Web,Web,Web,وب,الويب
Webber,Tensor de hilo,Fadenspanner,تننده تار,مشد الخيط
Webby,Tejido,Gewebt,تنیدنی,منسوج
Website,Sitio web,Webseite,وبسایت,موقع إلكتروني
Websites,Sitios web,Websites,وبسایت ها,مواقع الويب
Wed,Casarse,Heiraten,عروسی کردن,للزواج
Wedder,Casarse,Heiraten,ازدواج کننده,الزواج
Wedding,fiesta de bodas,Hochzeitsfeier,مجلس عروسی,حفل زفاف
Wedding Ceremony,Contrato,Vertrag,عقد,عقد
Wedding Night,Noche de bodas,Hochzeitsnacht,شب زفاف,ليلة الزفاف
Wedding Ring,Anillo de bodas,Trauring,انگشتر ازدواج,خاتم الزواج
Wedge,Madera partida,Holz spalten,چوب شکاف,الخشب المشقوق
Wedgy,En forma de cuña,Keilförmig,گوه مانند,على شكل إسفين
Wednesday,Miércoles,Mittwoch,روز چهارشنبه,الأربعاء
Wednesday Night,Miércoles por la noche,Mittwochnacht,چهار شنبه شب,ليلة الاربعاء
Weed, Hierba, Unkraut,"وجین	", حشيش
Weedicide,Herbicida,Herbizid,علف کش,مبيد الأعشاب
Weeding,Hierba,Unkraut,وجین,حشيش
Week,Semana,Woche,هفته,أسبوع
Weekend,Fin de semana,Wochenende,آخر هفته,عطلة نهاية الأسبوع
Weekly,Una vez a la semana,Einmal pro Woche,هفته ای یکبار,مرة واحدة في الأسبوع
Weekly Magazine,Revista semanal,Wochenmagazin,مجله هفتگی,مجلة اسبوعية
Weep,Tomar un baño,Ein Bad nehmen,آب غوره گرفتن,للاستحمام
Weeper,Llanto,Weinen,گریه کننده,بكاء
Weeping,Mandab,Mandab,مندب,منداب
Weeping Willow,Sauce loco,Verrückte Weide,بید مجنون,ماد ويلو
Weft,fieltro tejido,Gewebter Filz,نمد بافته,اللباد المنسوج
Weght Lifter,levantador de pesas,Gewichtheber,وزنه بردار,رافع الأثقال
Weght Lifting,Levantamiento de pesas,Gewichtheben,وزنه برداری,رفع الأثقال
Weigh, Trezzo, Trezzo,"ترزو	", تريزو
Weighable,Pesable,Wägbar,وزن کردنی,قابلة للوزن
