en,es,de,fa,ar
Waspish,Como una abeja,Bienenartig,زنبور وار,مثل النحلة
Wassail,Fiesta de bebida,Trinkparty,مجلس میخواری,حفلة شرب
Waste, Desperdiciado en vano, Vergeblich verschwendet,"بیهوده تلف	", ضاع سدى
Wasted,Desperdiciado,Verschwendet,بربادرفته,ضائع
Wasteful,Antieconómico,Verschwenderisch,اسراف کننده,مُبذر
Wasteland,Yermo,Ödland,زمینبایر,أرض قاحلة
Wastepaper,Papel usado,Altpapier,کاغذ باطله,ورق النفايات
Waster,Dañado,Beschädigt,متلف,متضرر
Wasting,Desperdiciar,Abfall,اتلاف,يضيع
Wastrel,Desperdicio de trabajo,Verschwendung von Arbeit,تلف کار,هدر العمل
Watch, Mirar, Betrachten,"تماشا	", يشاهد
Watch,Mirar,Betrachten,تماشا,يشاهد
Watchband,Correa de reloj,Uhrarmband,بند ساعت,حزام الساعة
Watchcase,Caja de reloj,Uhrenbox,جعبه ساعت,صندوق الساعة
Watchdog,Guardia, Bewachen,"نگهبان	", يحمي
Watchers,Sereno,Wächter,نظار,حارس
Watcheye,El blanco de los ojos,Weiß der Augen,سفیدی چشم,بياض العينين
Watching,Mirar,Betrachten,تماشا,يشاهد
Watchmaker,Relojero,Uhrmacher,ساعت ساز,صانع الساعات
Watchman,Sereno,Wächter,دیدهبان,حارس
Watchtower,Torre de vigilancia,Wachturm,برج نگهبانی,برج المراقبة
Watchword,Lema del partido,Parteislogan,شعار حزبی,شعار الحزب
Water,Agua,Wasser,آب,ماء
Waterborne,El agua está fluyendo.,Wasser fließt.,آب برد,الماء يتدفق.
Watercloset,Mobal,Mobal,مبال,موبال
Watercolor,Pintura de acuarela,Aquarellmalerei,نقاشی آبرنگ,الرسم بالألوان المائية
Watercourse,Vía azul,Blauer Weg,راه آبی,الطريق الأزرق
Watercress,camiseta azul,Blaues T-Shirt,ترتیزک آبی,قميص أزرق
Waterer,Bebedor de refrescos,Erfrischungsgetränk,نوشابهنوش,مشروب غازي
Waterfall,Cascada,Wasserfall,آبشار,شلال
Waterfront,Agua aparte,Wasser beiseite,آب کنار,الماء جانبا
Watering,Riego,Bewässerung,آبیاری,الري
Waterlevel,Nivel del agua,Wasserstand,سطحآب,مستوى الماء
Waterline,Nivel del agua,Wasserstand,سطح آب,مستوى الماء
Watermelon,Sandía,Wassermelone,هندوانه,بطيخ
Waterpower,Energía hidráulica,Wasserkraft,نیروی آبی,الطاقة المائية
Waterproof,repelente de humedad,Feuchtigkeitsabweisend,دافع رطوبت,طارد للرطوبة
Watershed,Dispensador de agua,Wasserspender,آب پخشان,موزع مياه
Water-Ski,Esquí acuático,Wasserski,اسکی آبی,التزلج على الماء
Watersports,Juego de agua,Wasserspiele,آب بازی,اللعب بالماء
Watertight,Canal estrecho,Schmaler Kanal,مجرای تنگ,قناة ضيقة
Waterway,Camino azul,Blauer Pfad,مسیر آبی,المسار الأزرق
Waterwheel,Rueda hidráulica,Wasserrad,چرخ آبگرد,عجلة مائية
Waterworn,Agua lavada,Waschwasser,آب شسته,الماء المغسول
Watery,Agua Zippo,Zippo Wasser,آب زیپو,مياه زيبو
Watt,Vatio,Watt,وات,واط
Wattle,Examen de garganta de pollo,Hühnerkehlenuntersuchung,استطالهزیرگلوی مرغ,فحص حلق الدجاج
Wattmeter,Vatímetro,Wattmeter,وات سنج,الواطمتر المقياس الواطي
Wave,Ola,Welle,موج,موجة
Waveguide,Guía de ondas,Wellenleiter,هادی موج,الدليل الموجي
Wavelength,Longitud de onda,Wellenlänge,طول موج,الطول الموجي
Waveless,Sin olas,Keine Wellen,بدون موج,لا موجات
Wavelike,En forma de onda,Wellenförmig,شبیه موج,موجي
Waver, Cansarse., Werde müde.,"فتور پیدا	", تعبت.
Waverer,Tembloroso,Wackelig,متزلزل کننده,مهتز
Wavering,Pantano,Sumpf,دلدل,مستنقع
Waves,Ondas,Wellen,امواج,الأمواج
Waviness,Onda,Welligkeit,تموج,تموج
Wavy,Turbulento,Turbulent,پر تلاطم,مضطرب
Wax,De cera,Wachsartig,مومی شکل,شمعي
Waxen,De cera,Wachsartig,مومی شکل,شمعي
Waxer,Depilación,Wachsen,موم کار,إزالة الشعر بالشمع
Waxing,Cera financiera,Finanzwachs,موم مالی,الشمع المالي
Waxy,Lleno de cera,Voll mit Wachs,پراز موم,مليئة بالشمع
Way,Forma,Weg,راه,طريق
Waybill,Carga de cartas,Brieflast,بار نامه,تحميل الرسالة
Wayfarer,Marchista,Demonstrant,راه پیما,متظاهر
Wayless,Sin camino,Ohne einen Weg,بی راه,بدون طريق
Ways,Maneras,Wege,طرق,طرق
Wayside,Borde del camino,Straßenrand,کنار جاده,جانب الطريق
We,Nosotros,Wir,ما,نحن
We,¿Qué?,Was?,چ,ماذا؟
Weak,Débil,Schwach,ضعیفالحال,ضعيف
Weakbodied,De cuerpo débil,Schwacher Körper,ضعیفالجثه,ضعيف الجسم
Weaken, Deterioro del crecimiento, Wachstumsstörungen,"تضعیف رشد	", ضعف النمو
Weakening,Debilitación,Schwächung,تضعیف,إضعاف
Weakhearted,Débil de corazón,Schwachherzig,ضعیف النفس,ضعيف القلب
Weakling,Elemento suelto,Loses Element,سست عنصر,عنصر فضفاض
Weakly,Con debilidad,Mit Schwäche,با ضعف,مع الضعف
Weak-Minded,Reacio,Unwillig,بی اراده,غير راغب
Weakness,Infundamento,Haltlosigkeit,بی بنیگی,لا أساس لها
Wealth,Mercancías,Waren,مالالتجاره,بضائع
Wealth-Lover,Acaparador,Hamsterer,مال اندوز,محتكر
Wealth-Loving,Acaparador,Hamsterer,مال اندوز,محتكر
Wealthy,Capitalista,Kapitalist,سرمایه دار,رأسمالي
Wean,Amamantar,Saugen,از پستان گرفتن,للرضاعة
Weapon,Armas,Waffen,جنگ افزار,الأسلحة
Weaponless,Desarmado,Unbewaffnet,بی سلاح,غير مسلح
Weaponry,Fabricación de armas,Waffenherstellung,اسلحه سازی,تصنيع الأسلحة
Wear,Para llevar,Zum Tragen,به تن داشتن,لارتداء
Wearable,Usable,Tragbar,پوشیدنی,يمكن ارتداؤها
Wearied,Aburrimiento,Langeweile,ملول,ملل
Weariful,Aburrido,Langweilig,کسل کننده,ممل
Weariness,Subordinación,Unterordnung,فروماندگی,التبعية
Wearing,Corte,Gericht,دربر,محكمة
Weary,Deprimido,Gedrückt,فرومانده,محبَط
Weasel,Comadreja,Wiesel,راسو,ابن عرس
Weather,Clima,Wetter,آب و هوا,طقس
Weathering,Tormenta meteorológica,Wettersturm,طوفان هوا,عاصفة الطقس
Weatherman,Meteorólogo,Meteorologe,هواشناس,عالم الأرصاد الجوية
Weatherproof,Aislamiento de aire,Luftisolierung,عایق هوا,عزل الهواء
Weathertight,Aislamiento de aire,Luftisolierung,عایق هوا,عزل الهواء
Weave,Tejer,Weben,نساجی کردن,للنسج
Weaver,Tejedor,Weber,بافنده,النساج
Weaving,Tejedor de poesía,Poesieweber,شعر باف,نساج الشعر
Web,Web,Web,وب,الويب
Webber,Tensor de hilo,Fadenspanner,تننده تار,مشد الخيط
Webby,Tejido,Gewebt,تنیدنی,منسوج
Website,Sitio web,Webseite,وبسایت,موقع إلكتروني
Websites,Sitios web,Websites,وبسایت ها,مواقع الويب
Wed,Casarse,Heiraten,عروسی کردن,للزواج
Wedder,Casarse,Heiraten,ازدواج کننده,الزواج
Wedding,fiesta de bodas,Hochzeitsfeier,مجلس عروسی,حفل زفاف
Wedge,Madera partida,Holz spalten,چوب شکاف,الخشب المشقوق
Wedgy,En forma de cuña,Keilförmig,گوه مانند,على شكل إسفين
Wednesday,Miércoles,Mittwoch,روز چهارشنبه,الأربعاء
Weed, Hierba, Unkraut,"وجین	", حشيش
Weedicide,Herbicida,Herbizid,علف کش,مبيد الأعشاب
Weeding,Hierba,Unkraut,وجین,حشيش
Week,Semana,Woche,هفته,أسبوع
Weekend,Fin de semana,Wochenende,آخر هفته,عطلة نهاية الأسبوع
Weekly,Una vez a la semana,Einmal pro Woche,هفته ای یکبار,مرة واحدة في الأسبوع
Weep,Tomar un baño,Ein Bad nehmen,آب غوره گرفتن,للاستحمام
Weeper,Llanto,Weinen,گریه کننده,بكاء
Weeping,Mandab,Mandab,مندب,منداب
Weft,fieltro tejido,Gewebter Filz,نمد بافته,اللباد المنسوج
Weigh, Trezzo, Trezzo,"ترزو	", تريزو
Weighable,Pesable,Wägbar,وزن کردنی,قابلة للوزن
Weighed,Considerado,Rücksichtsvoll,سنجیده,مراعي
Weigher,Pesadora,Waage,توزین کننده,الميزان
Weighing,Medición,Messung,سنجش,قياس
Weighs,Pesos,Gewichte,اوزان,الأوزان
Weight,Peso,Gewicht,وزن,وزن
Weightless,Ligero,Leicht,سبک وزن,خفيف الوزن
Weightlessness,Ingravidez,Schwerelosigkeit,بی وزنی,انعدام الوزن
Weird,Extraño,Seltsam,غریب,غريب
Weirdness, Misterioso, Geheimnisvoll,"مرموز	", غامض
Welch,Hacer trampa,Betrügen,کلاه گذاشتن,للغش
Welcome, Bienvenido, Willkommen,"استقبال	", مرحباً
Welcomer,Bienvenido,Willkommen,خوشامد گو,مرحباً
Welcoming,Bienvenido,Willkommen,پیشواز,مرحباً
Weld,Para soldar,Schweißen,جوش برقی دادن,اللحام
Weldable,Hervido,Gekocht,جوش خوردنی,مغلي
Welder,Soldador,Schweißer,جوشکار,لحام
Welding,Soldadura,Schweißen,جوشکاری,اللحام
Weldor,Máquina de soldar,Schweißgerät,ماشین جوشکاری,آلة اللحام
Welfare,Bondad,Güte,خیریت,الخير
Welkin,Cúpula azul,Blaue Kuppel,گنبد نیلگون,القبة الزرقاء
Welknit,Textura dura,Harte Textur,سخت بافت,ملمس صلب
Well,Bien,Gut,خوب,جيد
Well-Arranged,Limpio y ordenado,Sauber und ordentlich,آراسته ومرتب,أنيق ومرتب
Well-Behaved,Bien educado,Gut erzogen,خوشرفتار,حسن السلوك
Wellbeing,Tormenta,Gewitter,تندر ستی,عاصفة رعدية
Wellborn,Noble,Edelmann,نجیب زاده,النبيل
Well-Built,Físico fuerte,Starker Körperbau,قوی هیکل,بنية جسدية قوية
Well-Cut,Bien adaptado,Gut zugeschnitten,خوش دوخت,مصممة بشكل جيد
Well-Done,¡Ay dios mío!,Oh mein Gott!,ای والله,يا إلهي!
Well-Fortified,Hasin,Hasin,حصین,هاسين
Wellhead,Pozo de petróleo,Ölquelle,سرچاه نفت,بئر نفط
Wellington,Wellington,Wellington,ولینگتون,ويلينغتون
Well-Known,Desconocido,Unbekannt,بنامعلوم,مجهول
Well-Made,Bien adaptado,Gut zugeschnitten,خوش دوخت,مصممة بشكل جيد
Well-Matured,Arraigado,Tief verwurzelt,جا افتاده,متأصل
Wellspring,En la fuente,Am Brunnen,سر چشمه,عند النافورة
Well-To-Do,Algo,Etwas,چیزدار,شئ ما
Well-Ventilated,Admirador,Lüfter,هوادار,معجب
Welsh,Actuar por iniciativa propia,Aus eigener Initiative handeln,بتعهدخود عملنکردن,التصرف بناء على مبادرة شخصية
Welt,Lavado del cerebro,Gehirnwäsche,مغزی گذاشتن,غسيل الدماغ
Wench,Niña jugando,Mädchen spielen,دختر بازی کردن,فتاة تلعب
Wencher,Adúltero,Ehebrecher,زنا کار,زانية
Went,Tiempo pasado del verbo ir,Vergangenheitsform des Verbs gehen,گذشته ی فعل رفتن,زمن الماضي من الفعل ذهب
West,Oeste,Westen,غرب,الغرب
Westbound,Viajero al Oeste,Reisender in den Westen,مسافر مغرب,مسافر إلى الغرب
Wester,Tormenta occidental,Westlicher Sturm,طوفان غربی,العاصفة الغربية
Western,Occidental,Western,باختری,الغربي
Westerner,Occidental,Western,غربی,الغربي
Westernization,Extranjero,Ausländer,فرنگی مابی,أجنبي
Westernize,Occidentalizar,Verwestlichen,غربی کردن,تغريب
Westernized,Azotado por el oeste,Vom Westen getroffen,غرب زده,غربًا
Westernmost,El más occidental,Der westlichste,غربی ترین,أقصى الغرب
Westward,Hacia el oeste,Richtung Westen,بطرف مغرب,نحو الغرب
Westwards,Hacia el oeste,Richtung Westen,بطرف مغرب,نحو الغرب
Wet, Húmedo, Nass,"مرطوب	", مبتل
Wetability,Húmedo,Nass,خیسی,مبتل
Wether,ovejas castradas,Kastrierte Schafe,گوسفند اخته,الأغنام المخصية
Wetland,suelo húmedo,Nasser Boden,زمین مرطوب,أرض رطبة
Wetly,Mojadamente,Nass,بطور تر,مبلل
Wetness,Terry,Terry,تری,تيري
Wettability,Mojabilidad,Benetzbarkeit,قابلیت خیسی,قابلية البلل
Wetter,Agente humectante,Netzmittel,خیس کننده,عامل الترطيب
Wettish,Relativamente más,Relativ mehr,نسبتا تر,أكثر نسبيا
Whack,Sonido de fricción,Reibungsgeräusch,صدای اصطکاک,صوت الاحتكاك
Whale, Caza de ballenas, Waljagd,"نهنگ صید	", صيد الحيتان
Whalebone,Marfil de cocodrilo,Krokodil Elfenbein,عاج تمساح,عاج التمساح
Whaler,Cazador de globos,Ballonjäger,صیاد بالن,صائد البالونات
Wham,El sonido de una colisión,Das Geräusch einer Kollision,صدای تصادم,صوت الاصطدام
Wharf,Sujetar firmemente,Festhalten,محکم مهارکردن,لضبط النفس بإحكام
Wharfage,Tarifas de aterrizaje,Landegebühren,عوارض باراندازی,رسوم الهبوط
What,Qué,Was,چه,ماذا
Whatever,Lo que,Was auch immer,هر آنچه,أيا كان
Whatman,Papel de dibujo,Zeichenpapier,کاغذ رسم,ورق الرسم
Whatsoever,En absoluto.,Absolut nicht.,بهیچوجه,بالتأكيد لا.
Wheal,Lugar del incendio,Brandstelle,محل سوختگی,موقع الحرق
Wheat,Trigo,Weizen,گندم,قمح
Wheatear,Espiga de trigo,Weizenähre,سنبله گندم,سنبلة القمح
Wheaten,Parecido al trigo,Weizenähnlich,گندمگون,مثل القمح
Wheedle, Burlón, Verspottung,"ریشخند	", السخرية
Wheel,Rueda,Rad,چرخ,عجلة
Wheelbarrow,Rueda de movimiento de tierras,Erdbewegungsrad,چرخ خاک کشی,عجلة تحريك الأرض
Wheelchair,Silla de ruedas,Rollstuhl,صندلی چرخ دار,كرسي متحرك
Wheeled,Ciclo,Zyklus,چرخه,دورة
Wheeler,Con ruedas,Auf Rädern,چرخ دار,بعجلات
Wheelman,Conductor de coche,Autofahrer,شوفر اتومبیل,سائق سيارة
Wheelsman,Conductor de coche,Autofahrer,شوفر اتومبیل,سائق سيارة
Wheelwork,Engranaje,Gang,چرخ دنده,معدات
Wheelwright,Ruedero,Stellmacher,چرخساز,صانع العجلات
Wheeze, Jadear, Keuchen,"خس خس	", أزيز
Whelp,Cachorro,Welpe,توله,جرو
When,Cuando,Wann,وقتی که,متى
Whenas,Porque,Weil,بعلت اینکه,لأن
Whencesoever,Por alguna razón,Aus irgendeinem Grund,بهر دلیل,لسبب ما
Whenever,Cuando sea,Wann immer,هرگاه,حينما
Where,Dónde,Wo,کجا,أين
Whereabout,Ubicación aproximada,Ungefährer Standort,محل تقریبی,الموقع التقريبي
Whereas,Si,Wenn,در صورتی که,لو
Wherefore,"Bebé, la razón","Baby, der Grund",بچه دلیل,يا حبيبتي السبب
Wherein,¿Cual es tu especialidad?,Was ist Ihr Spezialgebiet?,درچه خصوصیتی,ما هو تخصصك؟
Whereof,De donde,Von wo,از که,من الذي
Wherethrough,Que por ese medio,"Das bedeutet, dass",که بدانوسیله,وهذا يعني
Whereto,Niño objetivo,Zielkind,بچه هدفی,الطفل المستهدف
Wherever,Lo que sea,Wo immer,هرکجا که,أينما
Whet, Afilado, Scharf,"تیز	", حاد
Whether,Si,Ob,خواه,سواء
Whetstone,Epson,Epson,اپسان,إبسون
Whetter,Esfuerzo,Bemühung,جدو جهد,جهد
Whey,Suero,Molke,آب پنیر,مصل اللبن
Which,Cual,Welche,کدام,أيّ
Whichever,Rostro enfático,Nachdrückliches Gesicht,صورت موکد,وجه مؤكد
Whichsoever,Rostro enfático,Nachdrückliches Gesicht,صورت موکد,وجه مؤكد
Whiffet,Perro pequeño,Kleiner Hund,سگ کوچک,كلب صغير
While,Cuando,Wann,هنگام,متى
Whilom,Érase una vez,Es war einmal,یک زمانی,كان ياما كان
Whilst,Mientras,Solange,درمدتی که,طالما
Whimsical,Boca entre,Mund zwischen,دهن بین,الفم بين
Whimsicality,Libidinoso,Lustvoll,بوالهوسی,شهواني
Whimsically,Caprichoso,Wunderlich,بوالهوسانه,غريب الأطوار
Whimsied,Libidinoso,Lustvoll,هوس انگیز,شهواني
Whimsy,Libidinoso,Lustvoll,پر هوس,شهواني
Whine,Por gemir,Durch Stöhnen,با نالهگفتن,بالتأوه
Whining,Clamoroso,Heulen,شیهه کشیدن,عواء
Whinny,Caballo relinchando,Pferd wiehert,شیهه اسب,صهيل الحصان
Whip,Flagelación,Auspeitschen,تازیانه زدن,الجلد
Whipcord,Hilo retorcido,Gezwirntes Garn,نخ تابیده,خيط ملتوي
Whiplash,Golpear,Schlag,ضربه,يضرب
Whip-Like,Flagelación,Auspeitschen,شلاقی,الجلد
Whipping,Flagelación,Auspeitschen,شلاق زنی,الجلد
Whippy,Como un látigo,Wie eine Peitsche,شبیه شلاق,مثل السوط
Whipsaw,Sierra de doble cabezal,Doppelkopfsäge,اره دوسر,منشار ذو رأسين
Whipstich,Para limpiar y bordar,Zum Reinigen und Sticken,پاک دوزی کردن,للتنظيف والتطريز
